game_id,ply,side_to_move,score_ai,winner,predicted_winner
15,6,player,1.0,ai,ai
15,7,ai,1.0,ai,ai
15,8,player,1.0,ai,ai
15,9,ai,1.0,ai,ai
15,10,player,1.0,ai,ai
15,11,ai,1.0,ai,ai
15,12,player,1.0,ai,ai
15,13,ai,1.0,ai,ai
15,14,player,1.0,ai,ai
15,15,ai,1.0,ai,ai
15,16,player,1.0,ai,ai
15,17,ai,1.0,ai,ai
15,18,player,1.0,ai,ai
15,19,ai,1.0,ai,ai
15,20,player,1.0,ai,ai
15,21,ai,1.0,ai,ai
15,22,player,1.0,ai,ai
15,23,ai,1.0,ai,ai
15,24,player,1.0,ai,ai
15,25,ai,1.0,ai,ai
15,26,player,1.0,ai,ai
15,27,ai,1.0,ai,ai
15,28,player,1.0,ai,ai
15,29,ai,1.0,ai,ai
15,30,player,1.0,ai,ai
15,31,ai,1.0,ai,ai
15,32,player,1.0,ai,ai
15,33,ai,1.0,ai,ai
15,34,player,1.0,ai,ai
15,35,ai,1.0,ai,ai
15,36,player,1.0,ai,ai
15,37,ai,1.0,ai,ai
15,38,player,1.0,ai,ai
15,39,ai,1.0,ai,ai
15,40,player,1.0,ai,ai
15,41,ai,1.0,ai,ai
15,42,player,1.0,ai,ai
15,43,ai,1.0,ai,ai
15,44,player,1.0,ai,ai
15,45,ai,1.0,ai,ai
15,46,player,1.0,ai,ai
15,47,ai,1.0,ai,ai
15,48,player,1.0,ai,ai
15,49,ai,1.0,ai,ai
15,50,player,1.0,ai,ai
15,51,ai,1.0,ai,ai
16,0,player,1.0,player,ai
16,1,ai,1.0,player,ai
16,2,player,1.0,player,ai
16,3,ai,1.0,player,ai
16,4,player,1.0,player,ai
16,5,ai,1.0,player,ai
16,6,player,1.0,player,ai
16,7,ai,1.0,player,ai
16,8,player,1.0,player,ai
16,9,ai,1.0,player,ai
16,10,player,1.0,player,ai
16,11,ai,1.0,player,ai
16,12,player,1.0,player,ai
16,13,ai,1.0,player,ai
16,14,player,1.0,player,ai
16,15,ai,1.0,player,ai
16,16,player,1.0,player,ai
16,17,ai,1.0,player,ai
16,18,player,1.0,player,ai
16,19,ai,1.0,player,ai
16,20,player,1.0,player,ai
16,21,ai,1.0,player,ai
16,22,player,1.0,player,ai
16,23,ai,1.0,player,ai
16,24,player,1.0,player,ai
16,25,ai,1.0,player,ai
16,26,player,1.0,player,ai
16,27,ai,1.0,player,ai
16,28,player,1.0,player,ai
16,29,ai,1.0,player,ai
16,30,player,1.0,player,ai
16,31,ai,1.0,player,ai
16,32,player,1.0,player,ai
16,34,ai,1.0,player,ai
16,35,player,1.0,player,ai
16,36,ai,1.0,player,ai
16,37,player,1.0,player,ai
16,38,ai,1.0,player,ai
16,39,player,1.0,player,ai
16,40,ai,1.0,player,ai
16,41,player,1.0,player,ai
17,0,player,1.0,player,ai
17,1,ai,1.0,player,ai
17,2,player,1.0,player,ai
17,3,ai,1.0,player,ai
17,4,player,1.0,player,ai
17,5,ai,1.0,player,ai
17,6,player,1.0,player,ai
17,7,ai,1.0,player,ai
17,8,player,1.0,player,ai
17,9,ai,1.0,player,ai
17,10,player,1.0,player,ai
17,11,ai,1.0,player,ai
17,12,player,1.0,player,ai
17,14,ai,1.0,player,ai
17,15,player,1.0,player,ai
17,16,ai,1.0,player,ai
17,17,player,1.0,player,ai
17,18,ai,1.0,player,ai
17,19,player,1.0,player,ai
17,20,ai,1.0,player,ai
17,21,player,1.0,player,ai
17,22,ai,1.0,player,ai
17,23,player,1.0,player,ai
17,24,ai,1.0,player,ai
